,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
837,10225734,HY413065,09/05/2015 12:01:00 AM,008XX W NORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,1822,18.0,43.0,8.0,14,1170194.0,1910858.0,2015,02/10/2018 03:50:01 PM,41.910888152,-87.65019879,"(41.910888152, -87.65019879)",51.0,22620.0,37.0,168.0,11.0,49.0,14.0,199.0
838,10225736,HY412977,09/06/2015 03:00:00 PM,036XX S ARCHER AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,GROCERY FOOD STORE,False,False,912,9.0,11.0,59.0,11,1161614.0,1880357.0,2015,02/10/2018 03:50:01 PM,41.827373751,-87.682568055,"(41.827373751, -87.682568055)",26.0,14924.0,56.0,719.0,1.0,37.0,23.0,165.0
839,10225738,HY413005,09/06/2015 04:20:00 PM,021XX W 51ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,True,931,9.0,16.0,61.0,08B,1162848.0,1870823.0,2015,02/10/2018 03:50:01 PM,41.801185594,-87.678307304,"(41.801185594, -87.678307304)",19.0,14924.0,59.0,686.0,2.0,37.0,23.0,128.0
840,10225739,HY413036,09/06/2015 02:15:00 PM,003XX W 31ST ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,915,9.0,11.0,34.0,26,1174381.0,1884397.0,2015,02/10/2018 03:50:01 PM,41.838184926,-87.635607573,"(41.838184926, -87.635607573)",26.0,21194.0,35.0,375.0,48.0,40.0,23.0,157.0
841,10225742,HY413063,09/06/2015 12:00:00 PM,007XX S STATE ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,123,1.0,2.0,32.0,06,1176480.0,1896742.0,2015,02/10/2018 03:50:01 PM,41.872013415,-87.627533053,"(41.872013415, -87.627533053)",48.0,14913.0,38.0,12.0,10.0,35.0,22.0,144.0
842,10225743,HY412948,09/05/2015 08:00:00 PM,045XX S PRINCETON AVE,0320,ROBBERY,STRONGARM - NO WEAPON,PARK PROPERTY,True,False,925,9.0,3.0,37.0,03,1175043.0,1874977.0,2015,09/17/2015 11:37:18 AM,41.812320845,-87.633459981,"(41.812320845, -87.633459981)",12.0,14924.0,3.0,189.0,9.0,37.0,23.0,106.0
843,10225745,HY413060,09/04/2015 05:00:00 PM,048XX S LEAMINGTON AVE,0810,THEFT,OVER $500,RESIDENCE,False,False,814,8.0,23.0,56.0,06,1142840.0,1872139.0,2015,02/10/2018 03:50:01 PM,41.805191879,-87.751652107,"(41.805191879, -87.751652107)",35.0,22268.0,53.0,605.0,28.0,7.0,13.0,112.0
844,10225746,HY412906,09/06/2015 12:00:00 PM,044XX S PRINCETON AVE,0460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),True,False,925,9.0,3.0,37.0,08B,1175034.0,1875314.0,2015,02/10/2018 03:50:01 PM,41.813245806,-87.633482926,"(41.813245806, -87.633482926)",12.0,14924.0,3.0,189.0,9.0,37.0,23.0,106.0
845,11042582,JA377037,01/01/2011 12:01:00 AM,054XX S CALIFORNIA AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,True,True,923,9.0,14.0,63.0,02,,,2011,08/13/2017 03:50:54 PM,,,,,,,,,,,
846,10000489,HY189958,03/18/2015 09:35:00 PM,060XX W GUNNISON ST,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,BAR OR TAVERN,True,False,1622,16.0,45.0,11.0,22,1135119.0,1931610.0,2015,02/10/2018 03:50:01 PM,41.968528173,-87.778559988,"(41.968528173, -87.778559988)",25.0,21869.0,15.0,779.0,19.0,48.0,12.0,43.0
847,10045767,HY234147,04/24/2015 12:39:00 PM,072XX S CHAMPLAIN AVE,041A,BATTERY,AGGRAVATED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),False,False,323,3.0,6.0,69.0,04B,1181815.0,1857234.0,2015,02/10/2018 03:50:01 PM,41.763478424,-87.609168742,"(41.763478424, -87.609168742)",31.0,21546.0,67.0,515.0,32.0,61.0,18.0,223.0
848,11042759,JA376850,07/08/2013 04:10:00 PM,056XX N KENMORE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,2022,20.0,48.0,77.0,11,,,2013,08/05/2017 03:50:08 PM,,,,,,,,,,,
849,11042763,JA376821,07/27/2017 01:00:00 AM,019XX W AINSLIE ST,0890,THEFT,FROM BUILDING,APARTMENT,False,False,2032,20.0,47.0,4.0,06,,,2017,08/05/2017 03:50:08 PM,,,,,,,,,,,
850,10225747,HY413026,09/06/2015 05:30:00 PM,056XX W ROOSEVELT RD,0560,ASSAULT,SIMPLE,OTHER,False,False,1513,15.0,29.0,25.0,08A,1138755.0,1894115.0,2015,02/10/2018 03:50:01 PM,41.865572266,-87.766102234,"(41.865572266, -87.766102234)",52.0,4458.0,26.0,61.0,7.0,32.0,25.0,99.0
851,10225748,HY412981,09/06/2015 04:50:00 PM,124XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,523,5.0,34.0,53.0,08B,1174235.0,1822468.0,2015,02/10/2018 03:50:01 PM,41.668247348,-87.637979951,"(41.668247348, -87.637979951)",45.0,21861.0,50.0,7.0,22.0,19.0,10.0,218.0
852,10225749,HY413031,09/06/2015 05:29:00 PM,051XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,GAS STATION,True,False,1533,15.0,28.0,25.0,18,1142285.0,1899542.0,2015,02/10/2018 03:50:01 PM,41.880399914,-87.753008553,"(41.880399914, -87.753008553)",11.0,22216.0,26.0,696.0,23.0,32.0,25.0,137.0
853,11227495,JB147292,03/20/2014 09:00:00 AM,003XX E ERIE ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1834,18.0,42.0,8.0,11,,,2014,02/11/2018 03:57:41 PM,,,,,,,,,,,
854,10225750,HY412941,09/06/2015 04:00:00 PM,115XX S MAY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,524,5.0,34.0,53.0,08B,1170731.0,1828266.0,2015,02/10/2018 03:50:01 PM,41.684234907,-87.650635734,"(41.684234907, -87.650635734)",45.0,22212.0,50.0,642.0,22.0,13.0,10.0,220.0
855,10225751,HY412837,09/05/2015 02:00:00 PM,048XX W ARMITAGE AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,2522,25.0,31.0,19.0,02,1143985.0,1912866.0,2015,02/10/2018 03:50:01 PM,41.916930759,-87.746431558,"(41.916930759, -87.746431558)",7.0,22615.0,19.0,306.0,44.0,2.0,6.0,188.0
856,12014760,JD192130,03/18/2020 01:00:00 PM,047XX W MONROE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,1113,11.0,28.0,25.0,11,1144749.0,1899145.0,2020,03/25/2020 03:47:29 PM,41.879264422,-87.743970898,"(41.879264422, -87.743970898)",11.0,22216.0,26.0,69.0,23.0,32.0,16.0,90.0
857,10225752,HY413078,09/06/2015 06:45:00 PM,027XX W 56TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,824,8.0,16.0,63.0,18,1159117.0,1867412.0,2015,02/10/2018 03:50:01 PM,41.791902561,-87.6920836,"(41.791902561, -87.6920836)",19.0,21867.0,61.0,112.0,3.0,58.0,13.0,269.0
858,10225753,HY413085,09/06/2015 06:42:00 PM,063XX S WESTERN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,False,825,8.0,15.0,66.0,03,1161463.0,1862489.0,2015,02/10/2018 03:50:01 PM,41.778344846,-87.683617588,"(41.778344846, -87.683617588)",44.0,22257.0,64.0,319.0,2.0,23.0,13.0,274.0
859,10225754,HY413028,09/06/2015 05:34:00 PM,072XX S GREEN ST,0483,BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,STREET,False,False,733,7.0,17.0,68.0,04B,1171889.0,1856891.0,2015,02/10/2018 03:50:01 PM,41.762760741,-87.645559455,"(41.762760741, -87.645559455)",17.0,21559.0,66.0,512.0,32.0,11.0,17.0,215.0
860,10225755,HY412959,09/05/2015 11:00:00 PM,065XX S HOYNE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,726,7.0,15.0,67.0,06,1163490.0,1861218.0,2015,02/10/2018 03:50:01 PM,41.774814785,-87.676222073,"(41.774814785, -87.676222073)",44.0,22257.0,65.0,282.0,2.0,23.0,17.0,205.0
861,11042867,JA374764,01/01/2015 12:01:00 AM,086XX S MANISTEE AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,423,4.0,7.0,46.0,02,,,2015,08/05/2017 03:50:08 PM,,,,,,,,,,,
862,10225756,HY412978,09/06/2015 04:40:00 PM,045XX S DAMEN AVE,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,True,False,924,9.0,12.0,61.0,06,1163669.0,1874288.0,2015,02/10/2018 03:50:01 PM,41.810676762,-87.675199089,"(41.810676762, -87.675199089)",29.0,14924.0,59.0,706.0,1.0,37.0,23.0,108.0
863,10225758,HY413111,09/06/2015 07:00:00 PM,056XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,225,2.0,20.0,40.0,06,1178117.0,1867725.0,2015,09/17/2015 11:37:18 AM,41.792351443,-87.622404674,"(41.792351443, -87.622404674)",53.0,22260.0,7.0,403.0,4.0,60.0,24.0,111.0
864,10225760,HY412902,01/01/2015 12:00:00 AM,050XX N MARINE DR,0810,THEFT,OVER $500,APARTMENT,False,False,2024,20.0,48.0,3.0,06,1169650.0,1934124.0,2015,02/10/2018 03:50:01 PM,41.974742888,-87.651517395,"(41.974742888, -87.651517395)",40.0,22616.0,31.0,635.0,16.0,15.0,2.0,14.0
865,10225762,HY413094,09/06/2015 05:04:00 PM,016XX W 79TH ST,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,STREET,True,False,611,6.0,21.0,71.0,18,1166804.0,1852326.0,2015,02/10/2018 03:50:01 PM,41.750343811,-87.664326935,"(41.750343811, -87.664326935)",17.0,21554.0,70.0,573.0,31.0,59.0,20.0,231.0
866,11042911,JA376915,01/01/2013 12:00:00 PM,034XX N WESTERN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,BANK,False,False,1921,19.0,47.0,5.0,11,,,2013,08/05/2017 03:50:08 PM,,,,,,,,,,,
867,11042905,JA374476,01/01/2003 12:01:00 AM,056XX S ARTESIAN AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,824,8.0,15.0,63.0,17,,,2003,10/27/2018 04:00:07 PM,,,,,,,,,,,
868,11859444,JC470982,10/13/2019 08:00:00 AM,065XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,312,3.0,20.0,69.0,08B,1180044.0,1861796.0,2019,10/20/2019 04:03:03 PM,41.776037752,-87.615520212,"(41.776037752, -87.615520212)",53.0,22260.0,9.0,332.0,4.0,60.0,18.0,277.0
869,11042930,JA374409,01/01/2010 12:01:00 AM,080XX S MARSHFIELD AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,611,6.0,21.0,71.0,02,,,2010,08/05/2017 03:50:08 PM,,,,,,,,,,,
870,11042931,JA374193,01/01/2015 12:01:00 AM,069XX S STEWART AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,731,7.0,6.0,68.0,17,,,2015,08/05/2017 03:50:08 PM,,,,,,,,,,,
871,11042934,JA374701,01/27/2015 12:01:00 AM,044XX S CALUMET AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,215,2.0,3.0,38.0,02,,,2015,08/05/2017 03:50:08 PM,,,,,,,,,,,
872,11042861,JA374153,01/01/2007 12:01:00 AM,026XX W 21ST ST,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,1023,10.0,28.0,30.0,02,,,2007,10/21/2017 03:44:12 PM,,,,,,,,,,,
873,11042901,JA374744,04/01/2015 12:01:00 AM,051XX S MARSHFIELD AVE,0291,CRIM SEXUAL ASSAULT,ATTEMPT NON-AGGRAVATED,APARTMENT,False,False,932,9.0,16.0,61.0,02,,,2015,08/12/2017 03:48:24 PM,,,,,,,,,,,
874,11042927,JA374449,01/01/2015 12:01:00 AM,022XX N AVERS AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,False,True,2525,25.0,30.0,22.0,20,,,2015,08/25/2017 03:48:04 PM,,,,,,,,,,,
875,11042914,JA374555,01/01/2008 12:01:00 AM,011XX S WHIPPLE ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,True,1134,11.0,28.0,29.0,02,,,2008,08/19/2017 03:48:07 PM,,,,,,,,,,,
876,10225763,HY412967,09/06/2015 04:49:00 PM,009XX E 79TH ST,1330,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,True,False,624,6.0,8.0,44.0,26,1184073.0,1852826.0,2015,02/10/2018 03:50:01 PM,41.751329969,-87.601030331,"(41.751329969, -87.601030331)",9.0,21546.0,40.0,247.0,35.0,61.0,20.0,227.0
877,11042939,JA376124,01/01/2015 12:01:00 AM,049XX S LECLAIRE AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,False,814,8.0,23.0,56.0,02,,,2015,08/05/2017 03:50:08 PM,,,,,,,,,,,
878,10225764,HY413118,09/06/2015 12:01:00 AM,016XX W 78TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,611,6.0,17.0,71.0,14,1166567.0,1852983.0,2015,02/10/2018 03:50:01 PM,41.752151765,-87.665176717,"(41.752151765, -87.665176717)",17.0,21554.0,70.0,573.0,31.0,59.0,20.0,231.0
879,10225765,HY413022,09/06/2015 05:40:00 PM,013XX W 79TH ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,True,False,612,6.0,21.0,71.0,08A,1168547.0,1852373.0,2015,02/10/2018 03:50:01 PM,41.750435417,-87.65793843,"(41.750435417, -87.65793843)",17.0,21554.0,70.0,575.0,31.0,59.0,20.0,230.0
880,11043021,JA367631,10/19/2016 07:00:00 PM,075XX S YATES BLVD,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,421,4.0,7.0,43.0,05,,,2016,08/05/2017 03:50:08 PM,,,,,,,,,,,
881,10225767,HY412891,09/05/2015 08:00:00 PM,037XX W BELDEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2525,25.0,35.0,22.0,14,1151165.0,1915032.0,2015,02/10/2018 03:50:01 PM,41.922736594,-87.71999516,"(41.922736594, -87.71999516)",15.0,22535.0,23.0,74.0,12.0,1.0,6.0,187.0
882,10225768,HY413119,09/03/2015 07:00:00 PM,050XX N CLARK ST,0810,THEFT,OVER $500,SIDEWALK,False,False,2033,20.0,46.0,3.0,06,1165135.0,1933727.0,2015,02/10/2018 03:50:01 PM,41.973750913,-87.66813173,"(41.973750913, -87.66813173)",37.0,22616.0,31.0,610.0,18.0,15.0,2.0,36.0
883,10225769,HY413046,09/06/2015 05:55:00 PM,056XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,True,False,2515,25.0,30.0,19.0,06,1138562.0,1915397.0,2015,02/10/2018 03:50:01 PM,41.923976215,-87.766294416,"(41.923976215, -87.766294416)",4.0,22615.0,19.0,58.0,44.0,2.0,6.0,133.0
884,10225772,HY412949,09/05/2015 08:00:00 PM,057XX W WRIGHTWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2514,25.0,30.0,19.0,14,1137508.0,1916700.0,2015,09/17/2015 11:37:18 AM,41.927570852,-87.770135844,"(41.927570852, -87.770135844)",27.0,22615.0,19.0,58.0,21.0,2.0,6.0,177.0
885,10225773,HY412937,08/18/2015 09:00:00 AM,074XX S CALUMET AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,323,3.0,6.0,69.0,11,1179766.0,1855701.0,2015,02/10/2018 03:50:01 PM,41.759318798,-87.616725487,"(41.759318798, -87.616725487)",31.0,21546.0,67.0,474.0,32.0,61.0,18.0,223.0
886,10225774,HY413067,09/06/2015 11:00:00 AM,031XX N LINCOLN AVE,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,False,False,1933,19.0,32.0,6.0,06,1165363.0,1921046.0,2015,02/10/2018 03:50:01 PM,41.938948835,-87.667655544,"(41.938948835, -87.667655544)",16.0,4449.0,57.0,712.0,40.0,22.0,5.0,31.0
887,10225775,HY409406,09/03/2015 09:20:00 PM,006XX E 43RD ST,0460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),False,False,214,2.0,4.0,38.0,08B,1181073.0,1876636.0,2015,02/10/2018 03:50:01 PM,41.816736383,-87.611291068,"(41.816736383, -87.611291068)",1.0,4301.0,4.0,583.0,10.0,36.0,24.0,104.0
888,10225776,HY412729,09/06/2015 12:00:00 PM,025XX N CICERO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2521,25.0,31.0,19.0,14,1143960.0,1916699.0,2015,02/10/2018 03:50:01 PM,41.927449369,-87.746427026,"(41.927449369, -87.746427026)",7.0,22615.0,19.0,304.0,17.0,2.0,6.0,176.0
889,10225777,HY413101,09/04/2015 01:00:00 PM,031XX S PRINCETON AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,True,True,915,9.0,11.0,34.0,26,1174797.0,1884164.0,2015,02/10/2018 03:50:01 PM,41.837536272,-87.634088043,"(41.837536272, -87.634088043)",26.0,21194.0,35.0,376.0,48.0,40.0,23.0,170.0
890,10225778,HY413100,09/06/2015 06:50:00 PM,031XX W 26TH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,False,1033,10.0,12.0,30.0,24,1155898.0,1886569.0,2015,02/10/2018 03:50:01 PM,41.844537129,-87.703372209,"(41.844537129, -87.703372209)",29.0,21569.0,32.0,261.0,1.0,57.0,21.0,160.0
891,10225779,HY412993,09/06/2015 04:55:00 PM,001XX W 79TH ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,623,6.0,17.0,69.0,06,1176766.0,1852607.0,2015,02/10/2018 03:50:01 PM,41.75089655,-87.627813307,"(41.75089655, -87.627813307)",17.0,21554.0,67.0,495.0,31.0,59.0,20.0,228.0
892,10225781,HY413099,09/06/2015 07:09:00 PM,005XX E 63RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,312,3.0,20.0,42.0,08B,1180858.0,1863354.0,2015,02/10/2018 03:50:01 PM,41.780294372,-87.612488304,"(41.780294372, -87.612488304)",53.0,22260.0,9.0,331.0,4.0,60.0,18.0,275.0
893,10225782,HY413079,09/06/2015 12:00:00 PM,037XX S WELLS ST,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,CHA APARTMENT,False,False,915,9.0,3.0,34.0,14,1175249.0,1880313.0,2015,02/10/2018 03:50:01 PM,41.826958699,-87.632544749,"(41.826958699, -87.632544749)",12.0,14924.0,35.0,296.0,9.0,37.0,23.0,170.0
894,10225783,HY413035,09/06/2015 05:51:00 PM,088XX S COMMERCIAL AVE,0460,BATTERY,SIMPLE,SIDEWALK,True,False,423,4.0,10.0,46.0,08B,1197675.0,1847032.0,2015,02/10/2018 03:50:01 PM,41.735102296,-87.551379554,"(41.735102296, -87.551379554)",47.0,21202.0,42.0,509.0,47.0,25.0,19.0,239.0
895,10225784,HY413038,09/06/2015 05:30:00 PM,0000X S PARKSIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,False,True,1513,15.0,29.0,25.0,08B,1138619.0,1899314.0,2015,02/10/2018 03:50:01 PM,41.879841488,-87.766475461,"(41.879841488, -87.766475461)",52.0,22216.0,26.0,67.0,7.0,32.0,25.0,99.0
896,10225785,HY413088,09/06/2015 06:15:00 PM,045XX S HERMITAGE AVE,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,OTHER,True,False,924,9.0,20.0,61.0,08B,1165441.0,1874565.0,2015,02/10/2018 03:50:01 PM,41.811399459,-87.668691705,"(41.811399459, -87.668691705)",53.0,14924.0,59.0,738.0,3.0,37.0,23.0,108.0
897,11227569,JB147582,10/01/2017 12:00:00 AM,004XX E 71ST ST,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,APARTMENT,False,False,323,3.0,6.0,69.0,17,,,2017,02/11/2018 03:57:41 PM,,,,,,,,,,,
898,10225786,HY413109,09/03/2015 01:00:00 PM,029XX W 38TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,911,9.0,14.0,58.0,08B,1157461.0,1878963.0,2015,02/10/2018 03:50:01 PM,41.823633759,-87.69784272,"(41.823633759, -87.69784272)",49.0,22248.0,55.0,639.0,1.0,56.0,23.0,96.0
899,10225788,HY413052,09/06/2015 06:00:00 AM,069XX S PAULINA ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE PORCH/HALLWAY,False,True,735,7.0,17.0,67.0,04A,1166208.0,1858720.0,2015,02/10/2018 03:50:01 PM,41.767902522,-87.666329286,"(41.767902522, -87.666329286)",17.0,22257.0,65.0,283.0,31.0,23.0,17.0,7.0
900,10225790,HY412793,09/06/2015 12:00:00 PM,019XX W LAWRENCE AVE,0810,THEFT,OVER $500,SMALL RETAIL STORE,False,False,2032,20.0,47.0,4.0,06,1162852.0,1931901.0,2015,02/10/2018 03:50:01 PM,41.968788631,-87.676578363,"(41.968788631, -87.676578363)",13.0,22616.0,6.0,225.0,18.0,15.0,5.0,8.0
901,10225791,HY413087,09/06/2015 06:40:00 PM,052XX W ADAMS ST,0560,ASSAULT,SIMPLE,SIDEWALK,True,False,1522,15.0,29.0,25.0,08A,1141475.0,1898830.0,2015,02/10/2018 03:50:01 PM,41.878461088,-87.756000418,"(41.878461088, -87.756000418)",52.0,22216.0,26.0,68.0,7.0,32.0,25.0,97.0
902,10225792,HY413136,09/06/2015 07:22:00 PM,080XX S SOUTH SHORE DR,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,422,4.0,7.0,46.0,18,1198550.0,1852186.0,2015,02/10/2018 03:50:01 PM,41.749223392,-87.548001672,"(41.749223392, -87.548001672)",43.0,21202.0,42.0,505.0,37.0,25.0,19.0,234.0
903,11042938,JA377035,01/01/2007 12:01:00 AM,019XX N HARLEM AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,DAY CARE CENTER,False,False,2513,25.0,36.0,25.0,02,,,2007,08/19/2017 03:48:07 PM,,,,,,,,,,,
904,10045768,HY234314,04/09/2015 01:00:00 AM,005XX E 43RD ST,0560,ASSAULT,SIMPLE,ALLEY,False,False,221,2.0,4.0,38.0,08A,1180758.0,1876625.0,2015,02/10/2018 03:50:01 PM,41.816713456,-87.612446891,"(41.816713456, -87.612446891)",1.0,4301.0,4.0,161.0,10.0,36.0,24.0,114.0
905,10225793,HY413074,09/04/2015 12:00:00 PM,019XX W NORTH AVE,0870,THEFT,POCKET-PICKING,BAR OR TAVERN,False,False,1434,14.0,32.0,24.0,06,1162934.0,1910658.0,2015,02/10/2018 03:50:01 PM,41.910494911,-87.676875003,"(41.910494911, -87.676875003)",24.0,21560.0,25.0,438.0,41.0,4.0,7.0,200.0
906,10225794,HY412994,09/03/2015 11:00:00 PM,011XX N ASHLAND AVE,0810,THEFT,OVER $500,STREET,False,False,1213,12.0,1.0,24.0,06,1165522.0,1907540.0,2015,02/10/2018 03:50:01 PM,41.901884162,-87.667456609,"(41.901884162, -87.667456609)",24.0,21560.0,25.0,518.0,41.0,4.0,15.0,60.0
907,10225796,HY413159,09/06/2015 12:00:00 AM,021XX S ALLPORT ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1235,12.0,25.0,31.0,14,1168363.0,1890056.0,2015,02/10/2018 03:50:01 PM,41.85384576,-87.657526977,"(41.85384576, -87.657526977)",8.0,14920.0,33.0,365.0,26.0,43.0,15.0,158.0
908,10225799,HY413132,09/06/2015 03:00:00 AM,004XX W MELROSE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1925,19.0,44.0,6.0,08B,1172600.0,1921918.0,2015,02/10/2018 03:50:01 PM,41.941184346,-87.64103203,"(41.941184346, -87.64103203)",38.0,4449.0,57.0,535.0,25.0,22.0,5.0,18.0
909,10225800,HY413130,09/06/2015 06:00:00 PM,037XX W 64TH ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,False,True,823,8.0,13.0,65.0,26,1152568.0,1861907.0,2015,02/10/2018 03:50:01 PM,41.776927541,-87.716242752,"(41.776927541, -87.716242752)",23.0,21867.0,63.0,238.0,6.0,58.0,13.0,276.0
910,10225801,HY412920,09/06/2015 03:30:00 PM,015XX W RANDOLPH ST,2025,NARCOTICS,POSS: HALLUCINOGENS,PARK PROPERTY,True,False,1224,12.0,27.0,28.0,18,1166342.0,1901369.0,2015,02/10/2018 03:50:01 PM,41.884932988,-87.664621314,"(41.884932988, -87.664621314)",41.0,14917.0,29.0,63.0,46.0,44.0,15.0,92.0
911,10225802,HY412988,09/06/2015 02:00:00 AM,029XX W ARTHUR AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2412,24.0,50.0,2.0,08B,1155629.0,1942977.0,2015,02/10/2018 03:50:01 PM,41.999330586,-87.702837382,"(41.999330586, -87.702837382)",42.0,22528.0,20.0,40.0,27.0,12.0,11.0,46.0
912,10225803,HY413096,09/06/2015 05:56:00 PM,021XX S PULASKI RD,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,False,1012,10.0,24.0,29.0,18,1150047.0,1889287.0,2015,02/10/2018 03:50:01 PM,41.852111428,-87.724773947,"(41.852111428, -87.724773947)",36.0,21569.0,30.0,752.0,14.0,57.0,21.0,156.0
913,10225804,HY413075,09/06/2015 05:56:00 PM,016XX W OGDEN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,1224,12.0,2.0,28.0,18,1165413.0,1899482.0,2015,02/10/2018 03:50:01 PM,41.879774724,-87.668086452,"(41.879774724, -87.668086452)",48.0,21184.0,29.0,90.0,46.0,28.0,15.0,92.0
914,10225805,HY412921,09/05/2015 05:00:00 PM,030XX S ST LOUIS AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,False,True,1032,10.0,22.0,30.0,04B,1153518.0,1884123.0,2015,02/10/2018 03:50:01 PM,41.837872578,-87.71217141,"(41.837872578, -87.71217141)",14.0,21569.0,32.0,312.0,28.0,57.0,21.0,166.0
